³¯Â¥,Y,Áö¼ö½Ã°¡,Áö¼ö°í°¡,Áö¼öÀú°¡,Áö¼öÁ¾°¡,°Å·¡·®,°Å·¡´ë±Ý,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,ÀÚº»±Ý,¿Ü±¹ÀÎº¸À¯ÁÖ½Ä¼ö,¿Ü±¹ÀÎº¸À¯½Ã°¡ÃÑ¾×,½Å¿ë°Å·¡Á¾¸ñ¼ö,½Å¿ë°¡´ÉÁ¾¸ñ°Å·¡·®,½Å¿ëÀÚ·áÀÏÀÚ,ÀüÃ¼Á¾¸ñ¼ö,È¸»ç¼ö,°Å·¡Çü¼ºÁ¾¸ñ¼ö,»ó½ÂÁ¾¸ñ¼ö,ÇÏ¶ôÁ¾¸ñ¼ö,º¸ÇÕÁ¾¸ñ¼ö,»óÇÑÁ¾¸ñ¼ö,ÇÏÇÑÁ¾¸ñ¼ö,¿¬ÁßÃÖ°í°¡Á¾¸ñ¼ö,¿¬ÁßÃÖÀú°¡Á¾¸ñ¼ö,25ÀÏÀÌÆò»óÈ¸Á¾¸ñ°Ç¼ö,25ÀÏÀÌÆòÇÏÈ¸Á¾¸ñ°Ç¼ö,52ÁÖ½Å°í°¡Á¾¸ñ¼ö,52ÁÖ½ÅÀú°¡Á¾¸ñ¼ö,¹è´ç ¼öÀÍÀ²
2003-03-17,»ó½Â,535.79,535.79,512.3,515.24,640102400,1755056,26816759,212386273,110082298,3346302,76114318,784,526425663,20030313,861,685,823,80,717,36,11,58,0,0,14,86,0,231,0
2003-03-18,»ó½Â,536.69,539.3,526.86,537.31,682899400,2108210,26817680,221491362,110083680,3339148,79221323,784,938638547,20030314,861,685,829,698,103,33,21,8,0,0,20,79,0,34,0
2003-03-19,»ó½Â,534.86,546.68,534.64,541.78,615585400,1912723,26817680,223349282,110083680,3339676,79855181,783,726715724,20030317,861,685,826,471,286,76,13,5,0,0,21,79,1,34,0
2003-03-20,ÇÏ¶ô,553.63,568.66,548.45,568.46,1076215100,2980238,26820381,234372075,110097186,3337952,83673863,784,711239724,20030318,861,685,831,735,82,19,46,7,0,0,29,70,0,13,0
2003-03-21,ÇÏ¶ô,569.67,576.95,565.34,575.77,822452500,2373789,26820381,237356600,110097186,3339544,84558014,783,621073082,20030319,861,685,827,544,216,70,18,5,0,0,33,67,1,3,0
2003-03-24,ÇÏ¶ô,579.08,579.08,568.27,569.85,876051800,2345938,26820381,234942810,110097186,3341257,83691306,783,738155302,20030320,861,685,825,349,413,68,17,6,0,0,21,79,1,5,0
2003-03-25,ÇÏ¶ô,550.55,558.44,550.28,554.98,882061600,2160592,26820781,228810678,110099186,3345698,81582507,784,464164752,20030321,861,685,817,119,684,24,5,6,0,0,16,84,0,22,0
2003-03-26,ÇÏ¶ô,562.2,565.5,551.41,554.79,890660400,2102468,26820421,228740669,110097385,3346413,81339645,783,398680539,20030324,861,685,820,513,264,52,9,1,0,0,18,82,1,9,0
2003-03-27,ÇÏ¶ô,550.54,551.8,546.46,549.26,604574200,1515744,26829548,226495819,110143022,3347706,80352091,784,428659245,20030325,861,685,812,293,453,75,19,5,0,0,17,83,1,11,0
2003-03-28,»ó½Â,552.13,556.33,544.67,556.33,484310200,1576846,26839291,229312434,110191736,3345106,81184111,778,445315541,20030326,861,685,820,497,281,49,4,3,0,0,17,82,2,16,0
2003-03-31,»ó½Â,547.75,549.32,534.23,535.7,545045400,1637281,26981140,220890646,110175010,3344689,77454820,778,508959132,20030327,861,685,814,146,625,51,4,9,0,0,12,87,2,20,0
2003-04-01,»ó½Â,529.07,538.68,525.51,538.56,525127000,1742045,26981140,222019937,110175010,3333510,77470406,778,542708808,20030328,861,685,809,449,292,76,7,5,0,0,17,83,1,41,0
2003-04-02,»ó½Â,540.92,543.54,533.13,542.92,639598000,2126674,26981340,223765980,110176010,3330315,77397713,778,485214513,20030331,861,685,820,531,228,64,7,8,0,0,19,80,4,12,0
2003-04-03,»ó½Â,555.73,556.21,543.58,545.24,626889200,2210922,26981789,224707521,110177132,3330867,77630920,778,691442335,20030401,861,685,828,511,259,60,17,5,0,0,24,75,3,9,0
2003-04-04,»ó½Â,540.26,558.84,536.7,558.01,550499200,2343378,26982542,229996956,110177865,3333693,79471693,778,759356599,20030402,861,685,822,564,200,65,14,6,0,0,29,70,2,16,0
2003-04-07,»ó½Â,566.93,589.34,563.26,585.9,796940900,3043879,26982786,241553975,110179080,3335834,83332070,778,601310647,20030403,861,685,831,738,74,22,43,4,0,0,41,58,6,12,0
2003-04-08,»ó½Â,576.46,593.09,574.16,587.32,861426200,3213527,26982856,242047229,110179434,3340427,83620565,778,588702702,20030404,861,685,823,303,453,75,10,2,0,0,45,54,3,8,0
2003-04-09,»ó½Â,581.3,582.6,569.47,569.47,761952600,2509002,26982990,234692303,110180105,3337820,80819790,779,785648224,20030407,861,685,825,169,619,43,7,1,0,0,49,51,1,7,0
2003-04-10,»ó½Â,569.51,578.56,565.83,577.73,741397400,2614769,26987457,238059852,110185338,3338390,81866648,779,594969412,20030408,861,685,824,493,254,79,9,1,0,0,57,42,1,8,0
2003-04-11,»ó½Â,577.09,597.02,574.3,582.97,900313100,3354069,26987677,240151705,110186178,3336846,82259169,778,651739759,20030409,861,685,827,530,238,61,14,0,0,0,70,30,3,2,0
2003-04-14,»ó½Â,590.04,603.41,588.91,594.4,719566500,2539538,22019532,244853332,85236512,3302526,83949608,778,784234625,20030410,861,685,828,599,167,64,20,0,0,0,78,22,6,4,0
2003-04-15,ÇÏ¶ô,606.6,608.19,599.15,604.99,789489300,2714561,22044164,249278316,85359674,3301950,85957639,778,637303837,20030411,861,685,829,509,247,75,18,0,0,0,83,16,5,0,0
2003-04-16,ÇÏ¶ô,616.32,625.01,614.45,621.34,894670000,3769067,21684693,255946084,83562321,3304271,88398134,778,694015254,20030414,857,681,836,656,119,61,18,0,0,0,85,14,4,0,0
2003-04-17,ÇÏ¶ô,614.67,619.62,611.94,612.72,789830900,2830410,21683227,252430406,83561588,3304620,86855583,779,575303236,20030415,857,681,828,291,470,69,11,0,0,0,86,13,5,0,0
2003-04-18,ÇÏ¶ô,623.17,625.13,616.29,624.77,839908200,3036643,21683227,257422820,83561588,3304656,88787177,779,611277726,20030416,857,681,831,596,165,70,25,2,0,0,87,12,5,1,0
2003-04-21,ÇÏ¶ô,623.89,627.5,615.77,620.83,752354700,2176057,21896652,256727354,84619710,3310141,87888891,778,583990587,20030417,857,681,820,366,377,79,24,1,0,0,90,9,6,1,0
2003-04-22,ÇÏ¶ô,614.98,614.98,601.85,603.32,773184700,2352403,21899978,249501439,84624793,3312605,85285277,778,440141874,20030418,857,681,819,196,578,48,19,0,0,0,89,10,4,2,0
2003-04-23,»ó½Â,609.2,611.92,597.93,598.09,747944400,2307447,21900440,247410875,84627102,3321005,84635842,778,537787292,20030421,857,681,827,299,457,75,19,12,0,0,87,12,6,0,0
2003-04-24,»ó½Â,598.2,600.93,584.43,588.35,692374800,1984008,21900813,243408751,84628968,3317888,82988535,778,378249348,20030422,856,680,823,211,553,62,12,10,0,0,78,22,2,3,0
2003-04-25,»ó½Â,578.2,578.2,560.53,566.63,660783300,2319744,21900813,234443372,84628968,3321696,80122409,778,428237284,20030423,856,680,822,61,742,23,3,17,0,0,57,42,1,10,0
2003-04-28,»ó½Â,559.03,573.34,556.15,569.02,467204000,1675565,21975714,235431894,84628457,3317838,80249147,778,387442326,20030424,856,680,815,372,371,80,12,8,0,0,58,42,2,9,0
2003-04-29,»ó½Â,580.44,599.1,579.11,597.36,529782300,2140897,21975714,247082161,84628457,3321955,84624877,778,331722320,20030425,856,680,831,701,97,33,17,3,0,0,81,19,2,5,0
2003-04-30,»ó½Â,597.23,604.21,593.16,599.35,452148600,1871063,21975794,247921519,84628855,3333607,85260865,778,442221379,20030428,856,680,812,343,416,60,7,2,0,0,77,23,3,2,0
2003-05-02,»ó½Â,600.47,602.62,582.87,597.44,437577400,1798980,21986234,247162657,84628855,3330990,84842437,778,419207325,20030429,856,680,817,388,361,71,5,1,0,0,77,23,4,3,0
2003-05-06,»ó½Â,603.05,609.72,602.29,604.33,570746900,2146474,22009041,249991314,84628855,3333673,85950040,778,485247905,20030430,856,680,825,449,275,105,3,2,0,0,80,20,4,6,0
2003-05-07,»ó½Â,610.87,618.48,606.88,618.08,513433600,2531640,22014780,255650432,84641576,3346726,88367830,778,556373827,20030502,856,680,824,514,226,91,9,0,0,0,85,14,4,5,0
2003-05-09,ÇÏ¶ô,612.25,619.25,608.41,619.11,588222000,2254984,22013804,254982419,84625150,3347112,88056876,779,498634542,20030506,856,680,825,487,272,73,8,2,0,0,87,12,7,2,0
2003-05-12,ÇÏ¶ô,631.9,637.19,630.14,631.04,655917000,2933418,22012231,260023458,84625209,3353394,89731199,779,407897634,20030507,854,679,827,593,163,74,8,1,0,0,87,12,13,0,0
2003-05-13,ÇÏ¶ô,631.82,633.81,613.25,614.07,614456600,2309966,21950404,253103669,84693959,3357510,87209644,778,555846325,20030509,855,680,821,169,609,51,6,2,0,0,83,16,6,1,0
2003-05-14,ÇÏ¶ô,610.63,616.82,606.06,609.97,484389800,1835176,21950404,251408278,84693959,3355917,86197097,778,434388954,20030512,855,680,821,369,381,79,10,3,0,0,81,19,3,1,0
2003-05-15,ÇÏ¶ô,613.63,620.45,605.62,619.35,634665400,2303273,21950449,255293717,84694182,3352688,87470301,778,302710462,20030513,855,680,821,507,256,63,12,3,0,0,68,31,11,4,0
2003-05-16,»ó½Â,619.12,622.64,607.74,610.81,506441400,2054850,21836830,251805138,84379802,3358498,86180043,778,353671701,20030514,854,679,818,290,466,68,4,2,0,0,69,31,14,4,0
2003-05-19,»ó½Â,603.77,603.77,592.84,596.36,350449200,1681111,21637742,245891873,83384360,3356182,84400230,778,391975739,20030515,854,679,813,169,616,40,11,1,0,0,69,31,9,7,0
2003-05-20,»ó½Â,585.86,602.09,584.62,602.08,421521600,1739107,21638471,248282049,83378498,3352448,85166594,779,391919775,20030516,854,679,822,462,270,96,10,7,0,0,65,35,7,9,0
2003-05-21,»ó½Â,599.55,603.24,596.29,600.57,442311700,1732050,21641206,247591101,83379996,3354551,84818577,779,379633711,20030519,854,679,825,356,393,79,6,3,0,0,60,39,14,2,0
2003-05-22,»ó½Â,599.06,607.98,591.73,595.38,448997800,2067119,21645999,245917809,83382393,3358974,84203871,780,426299870,20030520,855,680,825,310,445,75,11,2,0,0,55,45,22,3,0
2003-05-23,»ó½Â,602.8,612.07,601.03,611.51,441168300,1942265,21647233,252599152,83383868,3360491,86464892,780,400793075,20030521,855,680,829,581,190,62,11,1,0,0,55,44,20,5,0
2003-05-26,»ó½Â,611.15,621.65,607.76,617.65,483847200,2227873,21647868,255124325,83384186,3364815,87291394,780,535098218,20030522,855,680,828,435,318,78,15,1,0,0,48,51,35,5,0
2003-05-27,»ó½Â,619.86,620,609.05,614.3,470044100,1790542,21647868,253676675,83384186,3364815,86618152,780,382057663,20030523,855,680,827,296,464,72,8,1,0,0,48,51,11,7,0
2003-05-28,»ó½Â,629.19,630.92,622.53,628.36,603929100,2871304,21647938,259376432,83384536,3368970,88934719,780,376163480,20030526,855,680,831,513,256,68,14,1,0,0,46,54,26,3,0
2003-05-29,»ó½Â,624.1,636.2,623.01,632.43,454445600,2425705,21648587,261040622,83385217,3377285,90087480,780,465072127,20030527,855,680,827,357,387,87,12,2,0,0,47,53,13,6,0
2003-05-30,»ó½Â,632.15,635.81,627.02,633.42,470149000,2194906,21646959,261398853,83377078,3383323,90428091,780,413599636,20030528,855,680,828,322,427,83,5,1,0,0,52,48,10,9,0
2003-06-02,»ó½Â,643.93,649.69,642.61,648.71,514965100,2869536,21646959,267791796,83377078,3386442,92865961,779,408666122,20030529,855,680,832,548,213,76,7,4,0,0,59,40,10,3,0
2003-06-03,»ó½Â,641.74,643.69,633.56,636.94,494561100,2348966,21646994,262959980,83377253,3388996,90885950,779,456085161,20030530,855,680,829,265,504,68,9,3,0,0,62,38,8,8,0
2003-06-04,»ó½Â,642.35,642.79,632.47,640.27,442208900,1891246,21647093,264381349,83377748,3390246,91530624,779,319306672,20030602,855,680,824,402,338,90,7,1,0,0,78,21,7,6,0
2003-06-05,»ó½Â,647.72,648.35,641.58,642.38,521559100,2287924,21660349,265383762,83443866,3396544,92385468,779,332465681,20030603,854,680,827,344,382,101,6,0,0,0,76,24,13,6,0
2003-06-09,»ó½Â,640.58,651.16,638.31,650.35,351400600,1873783,21660349,268766547,83443866,3432232,94456487,779,409146532,20030604,854,680,817,369,373,81,5,1,0,0,69,31,13,6,0
2003-06-10,»ó½Â,645.41,652.9,644.18,649.75,361328900,1757582,21660349,268539468,83443866,3433042,94311868,779,544861257,20030605,854,680,820,325,410,90,8,3,0,0,69,31,8,11,0
2003-06-11,»ó½Â,651.93,657.92,650.27,651.29,497477900,2193099,21663292,269173573,83453349,3435808,94744953,779,461836335,20030609,854,680,822,365,390,72,11,3,0,0,69,31,6,8,0
2003-06-12,»ó½Â,658.43,661.89,653.73,657.95,611953300,3016228,21663292,271833469,83453349,3437332,95789127,780,377081068,20030610,854,680,821,476,268,83,5,0,0,0,68,31,10,6,0
2003-06-13,»ó½Â,663.1,670.2,655.76,665.24,503052200,2763745,21663292,274758277,83453349,3451700,97131209,780,616750056,20030611,854,680,821,456,289,81,8,0,0,0,68,32,10,6,0
2003-06-16,»ó½Â,661.6,664.01,655.86,657.82,432731700,2046527,21704906,271857647,83616417,3481083,95782760,780,512835845,20030612,855,680,818,296,457,70,16,0,0,0,63,37,8,3,0
2003-06-17,ÇÏ¶ô,673.76,677.58,670.33,674.66,661646700,3787676,21704912,278752123,83616447,3488337,98649306,780,516280168,20030613,855,680,824,550,194,81,11,2,0,0,61,39,16,6,0
2003-06-18,ÇÏ¶ô,673.84,681.38,672.52,675.75,584095800,2924658,21807348,279444343,83640974,3499170,98984743,782,486114434,20030616,855,680,829,324,419,88,16,4,0,0,67,33,18,6,0
2003-06-19,ÇÏ¶ô,681.03,690.59,679.06,690.49,588424100,3296030,21809420,285590478,83651337,3506554,102017443,782,405311704,20030617,855,680,823,387,356,84,13,4,0,0,69,31,11,5,0
2003-06-20,ÇÏ¶ô,684.04,690.7,683.76,686.22,534519900,3024793,21809420,283836554,83651337,3509473,101214981,783,402608136,20030618,855,680,819,297,464,64,7,1,0,0,63,36,11,9,0
2003-06-23,ÇÏ¶ô,685.97,686.6,673.33,674.59,471989600,2252592,21812176,278899134,83654154,3506595,99383222,784,431178583,20030619,855,680,822,215,549,64,8,2,0,0,60,40,9,5,0
2003-06-24,»ó½Â,664.4,665.63,659.77,664.01,451359900,1971514,21813593,274495766,83659571,3499069,97531112,785,384946306,20030620,855,680,818,170,587,65,11,3,0,0,64,35,2,6,0
2003-06-25,»ó½Â,665.98,674.96,665.88,674.03,505214900,2109011,21734390,279655608,83263556,3500536,99122139,785,405183269,20030623,856,681,824,477,275,77,12,3,0,0,63,36,8,6,0
2003-06-26,»ó½Â,668.32,679.57,667.72,675.75,461919300,1970016,21731510,280256688,83243758,3503370,99972480,784,280117965,20030624,856,681,821,308,435,83,11,8,0,0,62,38,15,6,0
2003-06-27,»ó½Â,682.14,686.18,675.48,677.28,486105800,2099749,21731534,280923231,83243880,3506593,100139964,784,288805644,20030625,856,681,824,392,352,84,9,3,0,0,63,37,20,6,0
2003-06-30,»ó½Â,673.66,674.9,666.91,669.93,320728800,1461904,21731560,277999589,83244009,3508365,98814191,783,415463127,20030626,856,681,821,327,425,71,11,3,0,0,55,44,7,7,0
2003-07-01,»ó½Â,666.45,674.75,663.35,674.75,344509900,1411304,21738081,280215881,83248515,3509629,99761506,783,505338800,20030627,857,682,811,381,365,77,17,0,0,0,54,45,13,4,0
2003-07-02,»ó½Â,682.57,687.04,680.68,685.8,482616200,2446953,21760207,285036883,83359144,3520203,101523704,783,357678460,20030630,857,682,817,488,248,87,16,0,0,0,57,42,20,5,0
2003-07-03,»ó½Â,696.54,699.34,684.94,686.83,544331200,3238892,21805604,286290483,83586129,3541461,103115417,782,372373039,20030701,856,682,827,267,488,79,12,2,0,0,53,46,22,1,0
2003-07-04,»ó½Â,687.03,693.95,684.64,693.25,442799600,1886983,21807035,289011047,83587540,3550999,104030811,782,505392782,20030702,856,682,814,419,318,86,9,0,0,0,53,46,10,4,0
2003-07-07,»ó½Â,699.32,704.31,696.76,704.29,439453800,2449604,21825162,293574138,83605961,3550568,105606500,782,493384823,20030703,856,682,824,466,274,84,13,2,0,0,56,43,25,6,0
2003-07-08,»ó½Â,715.54,715.8,706.12,708.34,568608500,3513873,21813380,295209597,83547054,3561762,107850620,782,524294919,20030704,856,682,825,291,450,86,12,4,0,0,51,48,23,4,0
2003-07-09,»ó½Â,708.55,710.28,704.34,705.5,543852000,2315755,21813880,294059218,82899245,3547754,107441219,782,507308047,20030707,856,682,819,273,469,80,13,2,0,0,52,47,9,9,0
2003-07-10,ÇÏ¶ô,701.43,710.26,700.49,700.51,577869200,2314404,21814050,292048995,82899414,3552495,106648282,782,510783353,20030708,856,682,817,324,426,71,11,3,0,0,51,49,10,2,0
2003-07-11,ÇÏ¶ô,694.14,704.54,691.59,704.15,560477400,2074302,21753791,293547079,82869285,3555593,107499690,782,677912920,20030709,856,682,818,336,404,84,16,0,0,0,51,48,10,6,0
2003-07-14,ÇÏ¶ô,709.09,720.59,705.4,720.1,559538400,2974019,21778166,300363053,82874818,3565907,110797130,782,508165786,20030710,856,682,823,443,309,74,11,3,0,0,54,46,17,4,0
2003-07-15,ÇÏ¶ô,723.08,724.53,712.36,713.45,719789300,3197114,21792451,297647387,82882721,3578065,110289137,782,490351025,20030711,856,682,823,233,540,54,12,4,0,0,52,47,23,10,0
2003-07-16,ÇÏ¶ô,720.89,722.85,709.55,716.48,589353000,2714257,21865054,299017506,82919022,3581848,111218130,782,560427685,20030714,856,682,818,254,501,68,6,3,0,0,49,51,13,10,0
2003-07-18,»ó½Â,700.52,707.43,697.67,699.35,546269700,2325257,21721523,291558927,82165367,3508805,107914384,782,617748102,20030715,856,682,811,160,617,40,9,2,0,0,38,62,8,17,0
2003-07-21,»ó½Â,699.12,702.84,692.12,693.5,662571500,2005642,21704266,289020947,82070085,3510373,107861087,782,503034474,20030716,856,682,822,218,538,72,9,5,0,0,34,66,8,14,0
2003-07-22,»ó½Â,691.43,699.99,691.43,699.7,707482800,2356480,21704266,291643603,82070085,3514137,109071172,782,616713845,20030718,856,682,822,323,446,57,10,4,0,0,33,67,6,30,0
2003-07-23,»ó½Â,702.71,703.82,693.04,695.74,571574700,2160988,21572113,289896051,81409316,3518608,107987638,782,451664972,20030721,856,682,821,428,315,85,15,3,0,0,29,71,11,17,0
2003-07-24,»ó½Â,693.15,705.53,690.59,702.94,732725000,2266387,21570913,292813208,81403316,3522309,109366308,782,437484985,20030722,856,682,821,423,326,76,9,5,0,0,32,68,9,10,0
2003-07-25,»ó½Â,698.53,705.6,696.64,705.09,489038900,2081540,21576649,293745106,81431999,3529758,110073180,782,525106974,20030723,856,682,814,362,381,75,4,2,0,0,30,69,20,8,0
2003-07-28,»ó½Â,715.44,719.21,714.42,717.8,466942500,2274737,21558361,299027463,81324085,3532240,112171052,783,463968350,20030724,856,682,826,486,268,77,10,3,0,0,33,66,23,6,0
2003-07-29,ÇÏ¶ô,718.42,722.47,715.01,722.33,566861700,2287687,21537093,300956848,81127745,3532077,113194040,783,326227354,20030725,856,682,818,383,383,59,10,3,0,0,40,60,16,9,0
2003-07-30,ÇÏ¶ô,721.66,724.23,714.07,714.15,502180800,2013553,21539171,296669437,81138139,3535863,111341576,784,414701116,20030728,857,683,818,323,435,67,10,3,0,0,42,57,14,5,0
2003-07-31,ÇÏ¶ô,716.5,718.49,710.01,713.52,388887900,1621158,21541286,296472237,81142938,3533359,111036158,784,396895283,20030729,857,683,818,351,392,79,8,2,0,0,40,59,17,5,0
2003-08-01,ÇÏ¶ô,718.84,728.38,718.25,727.26,456998200,2310851,21539360,302396579,81153225,3544847,113563321,784,441421064,20030730,858,684,824,433,308,89,4,4,0,0,43,57,26,4,0
