k_a_5,ICT설비투자지수(원지수),ISM비제조업지수[미국],ISM제조업지수[미국],OECD경기선행지수[미국],OECD경기선행지수[한국],개인소득/M2[미국],개인소비지출(PCE),건설기성액(실질)(십억원)(동행),건설수주액(실질)(십억원)(선행),경기동행지수[미국],경기선행지수[미국],광공업생산지수,구인구직비율(%)(선행),기계류내수출하지수(선박제외)(2015=100)(선행),도시가계소비지출(실질)(천원)(후행),동행종합지수(2015=100),동행지수 순환변동치,무역수지,미국 정책금리(Federal Fund Rate_Policy),비농림어업취업자수(천명)(동행),비농업부문고용자수[미국],생산자물가[중국],생산자제품재고지수(2015=100)(후행),생산자제품재고지수(원지수),서비스업생산지수,선행종합지수(2015=100),선행지수 순환변동치,설비투자 총지수(계절조정),설비투자총지수(불변),소매판매(SA),소매판매(소비재상품)[중국],소매판매[Euro-Zone],소매판매액지수(2015=100)(동행),소비자물가(전체)[중국],소비자물가[Euro-Zone],소비자신뢰지수(컨퍼런스보드)[미국],소비재수입액(실질)(백만불)(후행),수입국(중국),수입액,수출국(중국),수출액,시카고PMI지수[미국],식료품및에너지제외소비자물가지수(식료품및에너지제외),실업률(NSA)[미국],외환보유액,재고율[미국],제조업내수출하지수(원지수),제조업생산-제조업,제조업생산출하-제조업,코스피지수(1980.1.4=100)(선행),필라델피아연준지수[미국],후행종합지수(2015=100)
1158.36,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1158.12,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1170.77,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1169.59,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1174.13,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1190.93,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1196.67,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1199.97,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1175.88,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1206.41,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1209.63,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1228.57,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1231.22,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1221.01,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1242.78,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1227.4,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1202.49,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1201.01,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1227.18,102.3,56.2,56.78,100.4,101,1.627551624,8885.78,8230.2,7862.7,102.4,105.6,70,53.2,77,2250,76.8,98.5,1800.5,3.75,21081.2,134282,100.96,76.5,38.2,82,76.7,99.3,95,92.1,63.01,5753.6,100.51,81.7,100.9,100.76,87.5,2511.9,533193060,22718657,654065410,24519191,58.35,88.224,4.8,174821.5057,1.25,79.978,69.899,73.335,1110.5,7,72.8
1244.27,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1217.06,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1193.44,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1190.17,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1176.36,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1186.22,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1153.13,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1162.23,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1183.48,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1184.6,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1181.28,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1179,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1166.36,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1140.72,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1158.11,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1188.95,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1208.38,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1217.97,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1221.98,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1218.47,103.5,57.4,57.22,100.6,101.2,1.633570307,8926.55,8173.8,6902,102.8,106,76,54.3,76.5,2222.7,77.2,98.6,2700,3.75,21114.2,134363,102.16,76.1,36.4,82.6,76.8,99.1,102.6,100,63.39,6119.6,100.61,82.1,101.2,101.02,85.16,2528.3,507044580,22652735,615466620,25352748,61.59,88.224,4.6,175674.6043,1.25,85.656,75.968,79.097,1154.6,4.8,73
1226.71,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1227.59,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1234.43,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1256.12,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1257.63,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1253.86,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1267.16,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1269.35,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1272.25,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1268.8,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1244.5,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1282.02,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1291.71,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1293.22,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1293.74,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1279.38,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1297.44,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1305.98,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1310.12,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1315.15,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1321.06,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1324.75,108.9,59.1,56.72,100.8,101.3,1.639693151,8938.47,8206,6364.8,103.4,106.6,79.5,57.8,75.8,2244.3,78,99.1,1976.6,4,21157.8,134698,101.93,76.6,36.4,83.7,77.3,99.4,105.7,103.1,63.61,5978.7,100.28,83.4,101.3,100.76,98.32,2540,505225310,23849552,715297600,25826192,62.34,88.312,4.8,176750.3871,1.26,88.535,79.395,82.165,1205.1,10.5,73.5
1324.2,128.6,58.7,55.1,100.9,101.3,1.642006448,8969.63,8156.5,6510.6,103.9,106.7,78.8,57.2,75.9,2242,78.8,99.7,1445.7,4.25,21185.3,134856,101.01,77.2,42,90.1,78,99.9,107,113.5,64.93,6542,100.51,85.3,101.6,101.1,103.82,2592.6,500774660,24186026,741472640,25631716,60.15,88.488,4.6,179840.0757,1.26,89.111,77.825,81.192,1261,13,73.9
