날짜,지수종가,거래대금,상장주식수,시가총액,외국인보유주식수,외국인보유시가총액,신용거래종목수,신용자료일자,회사수,거래형성종목수,25일이평상회종목건수,25일이평하회종목건수,배당 수익율
2014-08-27,2074.93,4377075.0,35472277.0,1241311660.0,6080774.0,438974013.0,1062.0,20140825.0,773.0,881.0,640.0,422.0,1.05
2014-08-28,2075.76,3856655.0,35438182.0,1242448674.0,6104509.0,440495924.0,1062.0,20140826.0,773.0,881.0,639.0,423.0,1.05
2014-08-29,2068.54,4170410.0,35474220.0,1238885905.0,6102028.0,439795597.0,1062.0,20140827.0,773.0,876.0,606.0,456.0,1.05
2014-09-01,2067.86,3227361.0,35474220.0,1238177303.0,6100145.0,439030425.0,1063.0,20140828.0,773.0,881.0,569.0,494.0,1.06
2014-09-02,2051.58,4036802.0,35476292.0,1228125551.0,6105310.0,434291475.0,1063.0,20140829.0,773.0,876.0,533.0,530.0,1.06
2014-09-03,2051.2,4788979.0,35491403.0,1227489871.0,6112256.0,434007306.0,1063.0,20140901.0,773.0,872.0,549.0,514.0,1.06
2014-09-04,2056.26,4565257.0,35491403.0,1230671342.0,6109456.0,435739141.0,1063.0,20140902.0,773.0,876.0,533.0,530.0,1.06
2014-09-05,2049.41,4008852.0,35493063.0,1226434933.0,6119789.0,433521620.0,1063.0,20140903.0,773.0,885.0,561.0,502.0,1.06
2014-09-11,2034.16,5085206.0,35493063.0,1218106323.0,6121216.0,430361257.0,1063.0,20140904.0,773.0,879.0,534.0,529.0,1.07
2014-09-12,2041.86,3902826.0,35493099.0,1222399165.0,6108008.0,432710131.0,1064.0,20140905.0,773.0,880.0,508.0,556.0,1.07
2014-09-15,2035.82,3193376.0,35493425.0,1218520931.0,6107764.0,431041133.0,1064.0,20140911.0,773.0,881.0,455.0,609.0,1.07
2014-09-16,2042.92,3124074.0,35501826.0,1222848572.0,6110363.0,432313405.0,1064.0,20140912.0,773.0,879.0,507.0,557.0,1.07
2014-09-17,2062.61,3547677.0,35501844.0,1234808846.0,6111223.0,436673365.0,1064.0,20140915.0,773.0,880.0,567.0,497.0,1.06
2014-09-18,2047.74,5301545.0,35503092.0,1224740977.0,6112962.0,431653933.0,1064.0,20140916.0,773.0,878.0,551.0,513.0,1.07
2014-09-19,2053.82,5082728.0,35504106.0,1226930256.0,6114119.0,431308354.0,1064.0,20140917.0,773.0,879.0,600.0,464.0,1.06
2014-09-22,2039.27,3546257.0,35504106.0,1217580201.0,6108826.0,427073918.0,1064.0,20140918.0,773.0,882.0,520.0,544.0,1.07
2014-09-23,2028.91,4684341.0,35504317.0,1211414915.0,6102723.0,423954117.0,1064.0,20140919.0,773.0,879.0,495.0,569.0,1.08
2014-09-24,2035.64,4454288.0,35504317.0,1214686508.0,6111986.0,423920963.0,1064.0,20140922.0,773.0,876.0,524.0,540.0,1.07
2014-09-25,2034.11,4767144.0,35504317.0,1213621148.0,6103976.0,423055470.0,1064.0,20140923.0,773.0,881.0,520.0,544.0,1.07
2014-09-26,2031.64,3923739.0,35531324.0,1212299060.0,6110360.0,423179349.0,1064.0,20140924.0,773.0,874.0,467.0,597.0,1.07
2014-09-29,2026.6,4482153.0,35532321.0,1210002566.0,6104338.0,424046480.0,1065.0,20140925.0,773.0,879.0,407.0,658.0,1.08
2014-09-30,2020.09,4735619.0,35538045.0,1205667458.0,6112006.0,421850874.0,1065.0,20140926.0,773.0,874.0,420.0,645.0,1.08
2014-10-01,1991.54,4441210.0,35538045.0,1188892215.0,6103749.0,415836607.0,1065.0,20140929.0,773.0,879.0,356.0,709.0,1.1
2014-10-02,1976.16,4729990.0,35538803.0,1179088114.0,6107748.0,410383456.0,1065.0,20140930.0,773.0,876.0,361.0,704.0,1.1
2014-10-06,1968.39,4815761.0,35550392.0,1174935314.0,6099679.0,409057282.0,1066.0,20141001.0,774.0,880.0,348.0,718.0,1.11
2014-10-07,1972.91,3867833.0,35553934.0,1177791138.0,6097518.0,410548446.0,1066.0,20141002.0,774.0,883.0,333.0,733.0,1.11
2014-10-08,1965.25,3830164.0,35556938.0,1172092213.0,6097963.0,406524245.0,1066.0,20141006.0,774.0,883.0,341.0,725.0,1.11
2014-10-10,1940.92,4426277.0,35597399.0,1157291258.0,6095225.0,400763129.0,1066.0,20141007.0,774.0,880.0,297.0,769.0,1.12
2014-10-13,1927.21,4026420.0,35626655.0,1149472750.0,6092295.0,399587708.0,1066.0,20141008.0,774.0,877.0,219.0,847.0,1.13
2014-10-14,1929.25,4173406.0,35627582.0,1151248476.0,6096902.0,399874796.0,1066.0,20141010.0,774.0,880.0,241.0,825.0,1.13
2014-10-15,1925.91,4086447.0,35630327.0,1149637323.0,6090570.0,399583836.0,1066.0,20141013.0,774.0,881.0,268.0,798.0,1.13
2014-10-16,1918.83,4714661.0,35631302.0,1144980112.0,6090980.0,397346429.0,1066.0,20141014.0,774.0,873.0,273.0,793.0,1.14
2014-10-17,1900.66,4649540.0,35632865.0,1134184890.0,6088320.0,392031885.0,1066.0,20141015.0,774.0,881.0,273.0,793.0,1.15
2014-10-20,1930.06,3613516.0,35591049.0,1152487600.0,6088876.0,398997407.0,1066.0,20141016.0,774.0,880.0,290.0,776.0,1.13
2014-10-21,1915.28,4370561.0,35594068.0,1143668373.0,6090954.0,395275386.0,1066.0,20141017.0,774.0,877.0,296.0,770.0,1.14
2014-10-22,1936.97,4413393.0,35594068.0,1156193304.0,6095739.0,399550984.0,1066.0,20141020.0,774.0,877.0,350.0,716.0,1.13
2014-10-23,1931.65,4410224.0,35629829.0,1153611568.0,6110658.0,398964910.0,1066.0,20141021.0,774.0,878.0,368.0,698.0,1.13
2014-10-24,1925.69,5303285.0,35630551.0,1150626215.0,6111393.0,399155628.0,1066.0,20141022.0,774.0,876.0,350.0,716.0,1.15
2014-10-27,1931.97,4067186.0,35635884.0,1154738006.0,6112056.0,400629975.0,1065.0,20141023.0,774.0,881.0,372.0,694.0,1.15
2014-10-28,1925.68,3836237.0,35655916.0,1150732699.0,6108621.0,399283111.0,1065.0,20141024.0,774.0,871.0,374.0,692.0,1.15
2014-10-29,1961.17,5453658.0,35603063.0,1172687222.0,6116033.0,408469355.0,1065.0,20141027.0,773.0,884.0,465.0,600.0,1.13
2014-10-30,1958.93,5001948.0,35603799.0,1171918048.0,6108739.0,410450801.0,1065.0,20141028.0,773.0,868.0,429.0,636.0,1.13
2014-10-31,1964.43,5484310.0,35612841.0,1176141815.0,6106598.0,414284255.0,1065.0,20141029.0,773.0,876.0,434.0,631.0,1.13
2014-11-03,1952.97,4531277.0,35613488.0,1169555834.0,6106294.0,411665160.0,1065.0,20141030.0,773.0,873.0,439.0,626.0,1.13
2014-11-04,1935.19,4971536.0,35613488.0,1158786116.0,6108181.0,407783077.0,1065.0,20141031.0,773.0,874.0,363.0,702.0,1.14
2014-11-05,1931.43,4070610.0,35616358.0,1155979437.0,6108598.0,405646832.0,1065.0,20141103.0,773.0,874.0,376.0,689.0,1.15
2014-11-06,1936.48,4810114.0,35669990.0,1159251242.0,6110177.0,407580899.0,1065.0,20141104.0,773.0,876.0,367.0,698.0,1.14
2014-11-07,1939.87,3698464.0,35674175.0,1160795852.0,6133104.0,406986503.0,1065.0,20141105.0,773.0,874.0,394.0,671.0,1.14
2014-11-10,1958.23,4569691.0,35675152.0,1172205578.0,6123708.0,412884065.0,1065.0,20141106.0,773.0,877.0,425.0,640.0,1.13
2014-11-11,1963.0,4487341.0,35675212.0,1175336192.0,6128911.0,412229169.0,1065.0,20141107.0,773.0,877.0,462.0,603.0,1.13
2014-11-12,1967.27,4453554.0,35675980.0,1177450841.0,6149963.0,412583333.0,1065.0,20141110.0,773.0,872.0,504.0,561.0,1.13
2014-11-13,1960.51,3955187.0,35677186.0,1173224353.0,6134897.0,410388756.0,1065.0,20141111.0,773.0,867.0,523.0,542.0,1.13
2014-11-14,1945.14,5229761.0,35763836.0,1189568574.0,6132503.0,407454877.0,1066.0,20141112.0,774.0,871.0,491.0,575.0,1.12
2014-11-17,1943.63,4295322.0,35770261.0,1188565643.0,6132626.0,407254878.0,1075.0,20141113.0,774.0,865.0,452.0,624.0,1.12
2014-11-18,1967.01,4162331.0,35781085.0,1203501311.0,6137160.0,412297026.0,1075.0,20141114.0,774.0,869.0,480.0,596.0,1.1
2014-11-19,1966.87,4862233.0,35871461.0,1204123337.0,6156141.0,413007359.0,1076.0,20141117.0,774.0,875.0,486.0,590.0,1.12
2014-11-20,1958.04,4897218.0,35897394.0,1199473654.0,6157251.0,411078256.0,1076.0,20141118.0,774.0,877.0,473.0,603.0,1.12
2014-11-21,1964.84,4312377.0,35897394.0,1203532465.0,6158317.0,412182726.0,1076.0,20141119.0,774.0,872.0,488.0,588.0,1.12
2014-11-24,1978.54,5522179.0,35898145.0,1212361923.0,6164673.0,415786204.0,1077.0,20141120.0,774.0,881.0,534.0,543.0,1.11
2014-11-25,1980.21,6179890.0,35900965.0,1212030107.0,6167684.0,413661312.0,1077.0,20141121.0,774.0,877.0,548.0,529.0,1.11
2014-11-26,1980.84,4149141.0,35900965.0,1213171828.0,6168448.0,415752188.0,1077.0,20141124.0,774.0,872.0,556.0,521.0,1.11
2014-11-27,1982.09,5571154.0,35954151.0,1216647111.0,6164415.0,420213440.0,1078.0,20141125.0,775.0,879.0,530.0,548.0,1.11
2014-11-28,1980.78,4301527.0,35954385.0,1216291668.0,6161606.0,422108801.0,1078.0,20141126.0,775.0,881.0,519.0,559.0,1.11
2014-12-01,1965.22,4702647.0,35954577.0,1206702110.0,6160777.0,419494288.0,1078.0,20141127.0,775.0,876.0,418.0,660.0,1.12
2014-12-02,1965.83,3878547.0,35954600.0,1206539932.0,6166210.0,418385861.0,1078.0,20141128.0,775.0,877.0,449.0,629.0,1.12
2014-12-03,1969.91,3300716.0,35954600.0,1209520922.0,6169076.0,419448265.0,1078.0,20141201.0,775.0,874.0,477.0,601.0,1.11
2014-12-04,1986.61,3548271.0,35954600.0,1219207715.0,6171108.0,422946944.0,1078.0,20141202.0,775.0,872.0,520.0,558.0,1.11
2014-12-05,1986.62,3434291.0,35954863.0,1219300664.0,6185070.0,423764989.0,1079.0,20141203.0,775.0,874.0,556.0,523.0,1.1
2014-12-08,1978.95,3174101.0,35954863.0,1214710819.0,6189364.0,423438680.0,1079.0,20141204.0,775.0,871.0,541.0,538.0,1.11
2014-12-09,1970.95,3920050.0,35883851.0,1210256688.0,6197162.0,424089332.0,1079.0,20141205.0,775.0,867.0,471.0,608.0,1.11
2014-12-10,1945.56,3921968.0,35883851.0,1194648225.0,6198814.0,417615756.0,1079.0,20141208.0,775.0,877.0,387.0,692.0,1.13
2014-12-11,1916.59,4483230.0,35884092.0,1176794065.0,6186338.0,410693649.0,1079.0,20141209.0,775.0,877.0,332.0,747.0,1.15
2014-12-12,1921.71,3800864.0,35884605.0,1179768454.0,6182614.0,411127464.0,1080.0,20141210.0,775.0,869.0,327.0,753.0,1.14
2014-12-15,1920.36,3750325.0,35884958.0,1179328567.0,6178037.0,410084653.0,1080.0,20141211.0,775.0,876.0,338.0,742.0,1.14
2014-12-16,1904.13,4372157.0,35901184.0,1169418312.0,6170495.0,407014133.0,1079.0,20141212.0,775.0,870.0,295.0,785.0,1.15
2014-12-17,1900.16,4126755.0,35927646.0,1166393653.0,6168034.0,404423522.0,1082.0,20141215.0,775.0,865.0,300.0,783.0,1.16
2014-12-18,1897.5,5321982.0,36061406.0,1180060070.0,6174470.0,404963855.0,1082.0,20141216.0,775.0,871.0,276.0,807.0,1.14
2014-12-19,1929.98,4492734.0,36063142.0,1200654703.0,6174631.0,412929451.0,1082.0,20141217.0,775.0,871.0,319.0,764.0,1.12
2014-12-22,1943.12,4210382.0,36061708.0,1209233264.0,6171298.0,415977084.0,1082.0,20141218.0,774.0,869.0,363.0,719.0,1.11
2014-12-23,1939.02,3699646.0,36065149.0,1206722355.0,6168385.0,414767110.0,1082.0,20141219.0,774.0,870.0,383.0,699.0,1.12
2014-12-24,1946.61,3040951.0,36079730.0,1211672361.0,6169258.0,416639542.0,1081.0,20141222.0,774.0,878.0,426.0,656.0,1.11
2014-12-26,1948.16,3406229.0,36080051.0,1212496532.0,6162294.0,416463268.0,1081.0,20141223.0,774.0,871.0,460.0,622.0,1.11
2014-12-29,1927.86,3436899.0,36143473.0,1199530879.0,6155360.0,409947549.0,1081.0,20141224.0,774.0,866.0,383.0,699.0,1.12
2014-12-30,1915.59,3695016.0,36142636.0,1192252867.0,6151148.0,406343573.0,1081.0,20141226.0,773.0,867.0,370.0,711.0,1.13
2015-01-02,1926.44,3696028.0,36142636.0,1198010247.0,6152835.0,407537051.0,1081.0,20141229.0,773.0,856.0,383.0,698.0,1.12
2015-01-05,1915.75,4700135.0,36154000.0,1191526455.0,6164746.0,406928406.0,1080.0,20141230.0,773.0,870.0,386.0,695.0,1.13
2015-01-06,1882.45,4755440.0,36154702.0,1171167156.0,6169343.0,399739105.0,1079.0,20150102.0,773.0,864.0,353.0,728.0,1.15
2015-01-07,1883.83,3762677.0,36246254.0,1171990821.0,6164838.0,400521710.0,1079.0,20150105.0,772.0,864.0,345.0,735.0,1.15
2015-01-08,1904.65,4395567.0,36219255.0,1185170312.0,6171903.0,406662810.0,1080.0,20150106.0,771.0,866.0,405.0,675.0,1.14
2015-01-09,1924.7,4406668.0,36219255.0,1197321953.0,6175523.0,409928980.0,1079.0,20150107.0,771.0,867.0,490.0,590.0,1.13
2015-01-12,1920.95,3581795.0,35986492.0,1195196342.0,6176193.0,409106461.0,1079.0,20150108.0,771.0,871.0,517.0,563.0,1.13
2015-01-13,1917.14,4873083.0,35989822.0,1193106587.0,6170781.0,410456971.0,1079.0,20150109.0,771.0,870.0,511.0,568.0,1.13
2015-01-14,1913.66,4526792.0,35989835.0,1190978917.0,6182526.0,409906080.0,1076.0,20150112.0,771.0,869.0,537.0,542.0,1.13
2015-01-15,1914.14,3892782.0,35990225.0,1191087314.0,6179152.0,409297155.0,1077.0,20150113.0,772.0,867.0,548.0,532.0,1.13
2015-01-16,1888.13,4008277.0,35979030.0,1174782571.0,6172523.0,403329296.0,1075.0,20150114.0,770.0,873.0,468.0,609.0,1.14
2015-01-19,1902.62,3583090.0,35985592.0,1183896613.0,6173179.0,406943820.0,1075.0,20150115.0,770.0,869.0,512.0,565.0,1.14
2015-01-20,1918.31,3636919.0,35977205.0,1193690149.0,6171157.0,411090078.0,1075.0,20150116.0,768.0,869.0,557.0,518.0,1.13
2015-01-21,1921.23,4401215.0,35992729.0,1196688635.0,6202508.0,416305753.0,1075.0,20150119.0,768.0,864.0,562.0,513.0,1.12
2015-01-22,1920.82,4597898.0,35998466.0,1196156121.0,6205056.0,415235177.0,1075.0,20150120.0,768.0,865.0,575.0,500.0,1.12
2015-01-23,1936.09,4644549.0,35998916.0,1205486405.0,6210653.0,418551704.0,1075.0,20150121.0,768.0,863.0,613.0,462.0,1.11
2015-01-26,1935.68,3969674.0,35998916.0,1204518130.0,6213875.0,417896752.0,1077.0,20150122.0,769.0,876.0,627.0,450.0,1.12
2015-01-27,1952.4,4619118.0,35999015.0,1214526539.0,6211299.0,420879567.0,1077.0,20150123.0,769.0,872.0,642.0,435.0,1.11
2015-01-28,1961.58,5333256.0,36029347.0,1220210451.0,6210190.0,419989303.0,1077.0,20150126.0,769.0,872.0,697.0,380.0,1.1
2015-01-29,1951.02,5334660.0,36013591.0,1214462589.0,6224571.0,417475175.0,1077.0,20150127.0,769.0,872.0,691.0,386.0,1.11
2015-01-30,1949.26,5889622.0,36020331.0,1213492316.0,6227059.0,416278300.0,1077.0,20150128.0,769.0,870.0,718.0,359.0,1.11
2015-02-02,1952.68,4375859.0,36033183.0,1215563731.0,6226611.0,416920950.0,1077.0,20150129.0,769.0,875.0,727.0,350.0,1.11
2015-02-03,1951.96,4659075.0,36033258.0,1214680336.0,6227601.0,416284526.0,1077.0,20150130.0,769.0,874.0,730.0,347.0,1.11
2015-02-04,1962.79,5028816.0,36035334.0,1221801023.0,6234417.0,418706603.0,1077.0,20150202.0,769.0,871.0,778.0,299.0,1.1
2015-02-05,1952.84,4334613.0,36035334.0,1215349284.0,6232713.0,415367633.0,1077.0,20150203.0,769.0,864.0,772.0,305.0,1.11
2015-02-06,1955.52,5949733.0,36048778.0,1217108795.0,6238418.0,416627368.0,1077.0,20150204.0,769.0,868.0,784.0,293.0,1.11
2015-02-09,1947.0,4326855.0,36053662.0,1212134056.0,6239880.0,415036502.0,1077.0,20150205.0,769.0,866.0,729.0,348.0,1.11
2015-02-10,1935.86,4136831.0,36053660.0,1205357396.0,6234040.0,412405325.0,1077.0,20150206.0,769.0,866.0,686.0,391.0,1.12
2015-02-11,1945.7,4227731.0,36053740.0,1210590444.0,6238893.0,412922744.0,1077.0,20150209.0,769.0,869.0,717.0,360.0,1.11
2015-02-12,1941.63,4319339.0,35991649.0,1208275843.0,6228856.0,411695159.0,1077.0,20150210.0,769.0,865.0,693.0,384.0,1.11
2015-02-13,1957.5,4073754.0,35996738.0,1218291649.0,6234195.0,416080409.0,1076.0,20150211.0,769.0,867.0,737.0,340.0,1.1
2015-02-16,1958.23,3690780.0,35998570.0,1218670142.0,6238362.0,416534119.0,1068.0,20150212.0,769.0,861.0,749.0,328.0,1.1
2015-02-17,1961.45,3510746.0,35893418.0,1220463774.0,6229398.0,417072104.0,1065.0,20150213.0,768.0,865.0,767.0,309.0,1.1
2015-02-23,1968.39,4142517.0,35895034.0,1224574990.0,6235520.0,417756846.0,1066.0,20150216.0,768.0,863.0,791.0,277.0,1.1
2015-02-24,1976.12,4262649.0,35845851.0,1229471282.0,6238924.0,418869263.0,1066.0,20150217.0,767.0,863.0,811.0,255.0,1.09
2015-02-25,1990.47,5017453.0,35866470.0,1238838904.0,6243873.0,422081418.0,1066.0,20150223.0,767.0,861.0,844.0,222.0,1.09
2015-02-26,1993.08,5153504.0,35867433.0,1240227986.0,6251864.0,421638035.0,1065.0,20150224.0,767.0,866.0,851.0,215.0,1.08
2015-02-27,1985.8,5675034.0,35868477.0,1235242828.0,6253140.0,418716654.0,1065.0,20150225.0,767.0,862.0,837.0,229.0,1.09
2015-03-02,1996.81,5785659.0,35866049.0,1242157728.0,6259912.0,422619013.0,1065.0,20150226.0,766.0,868.0,819.0,246.0,1.08
2015-03-03,2001.38,5438365.0,35868211.0,1245663369.0,6261471.0,424922785.0,1067.0,20150227.0,766.0,864.0,817.0,250.0,1.08
2015-03-04,1998.29,4724947.0,35846770.0,1244053792.0,6263314.0,425235243.0,1067.0,20150302.0,766.0,864.0,801.0,266.0,1.08
2015-03-05,1998.38,4055523.0,35846785.0,1243683404.0,6270673.0,424577323.0,1067.0,20150303.0,766.0,863.0,813.0,254.0,1.08
2015-03-06,2012.94,4809474.0,35847765.0,1253062505.0,6270823.0,428328756.0,1067.0,20150304.0,766.0,864.0,804.0,263.0,1.07
2015-03-09,1992.82,4048388.0,35848686.0,1240328477.0,6270512.0,422925586.0,1067.0,20150305.0,766.0,865.0,741.0,326.0,1.08
2015-03-10,1984.77,4786369.0,35853266.0,1235314120.0,6267585.0,421400140.0,1067.0,20150306.0,766.0,868.0,693.0,374.0,1.09
2015-03-11,1980.83,5887013.0,35853266.0,1233596861.0,6266540.0,423571459.0,1064.0,20150309.0,766.0,867.0,624.0,443.0,1.09
2015-03-12,1970.59,6400259.0,35853529.0,1227699040.0,6264897.0,421000225.0,1064.0,20150310.0,766.0,866.0,633.0,434.0,1.1
2015-03-13,1985.79,4350272.0,35844338.0,1237140385.0,6264656.0,424297231.0,1064.0,20150311.0,763.0,868.0,677.0,387.0,1.09
2015-03-16,1987.33,4646945.0,35844359.0,1237802459.0,6260769.0,425425884.0,1064.0,20150312.0,763.0,864.0,669.0,395.0,1.09
2015-03-17,2029.91,5386342.0,35844742.0,1263927338.0,6267016.0,434358464.0,1064.0,20150313.0,763.0,866.0,741.0,323.0,1.06
2015-03-18,2028.45,5388525.0,35858540.0,1263191047.0,6272602.0,435436348.0,1064.0,20150316.0,763.0,868.0,695.0,369.0,1.06
2015-03-19,2037.89,5799016.0,35884742.0,1269130013.0,6296672.0,436062775.0,1065.0,20150317.0,764.0,868.0,734.0,331.0,1.06
2015-03-20,2037.24,5195223.0,35884924.0,1268219950.0,6300922.0,434973925.0,1065.0,20150318.0,764.0,867.0,725.0,340.0,1.06
2015-03-23,2036.59,4686339.0,35884924.0,1267982784.0,6303571.0,435529830.0,1065.0,20150319.0,764.0,864.0,705.0,360.0,1.06
2015-03-24,2041.37,4664615.0,35885418.0,1270912536.0,6306617.0,435694681.0,1065.0,20150320.0,764.0,862.0,737.0,328.0,1.06
2015-03-25,2042.81,5109071.0,35927218.0,1272663589.0,6314934.0,435401719.0,1066.0,20150323.0,764.0,867.0,722.0,344.0,1.06
2015-03-26,2022.56,5154957.0,35928253.0,1260042046.0,6322484.0,430294611.0,1066.0,20150324.0,764.0,868.0,690.0,376.0,1.07
2015-03-27,2019.8,5110738.0,35933352.0,1258779522.0,6321826.0,429109490.0,1067.0,20150325.0,765.0,871.0,653.0,414.0,1.07
2015-03-30,2030.04,4465390.0,35790267.0,1264850793.0,6325699.0,430003236.0,1067.0,20150326.0,765.0,863.0,696.0,371.0,1.07
2015-03-31,2041.03,5367292.0,35890295.0,1272317323.0,6324588.0,433054234.0,1067.0,20150327.0,765.0,864.0,725.0,342.0,1.06
2015-04-01,2028.45,5386245.0,35908141.0,1265134362.0,6325331.0,429628925.0,1067.0,20150330.0,765.0,868.0,685.0,382.0,1.07
2015-04-02,2029.07,6006832.0,35908719.0,1265451082.0,6328353.0,429686554.0,1067.0,20150331.0,765.0,863.0,713.0,354.0,1.07
2015-04-03,2045.42,4527545.0,35919804.0,1275569667.0,6332315.0,432347863.0,1067.0,20150401.0,765.0,867.0,783.0,284.0,1.06
2015-04-06,2046.43,4769017.0,35922301.0,1276962028.0,6331224.0,433375560.0,1067.0,20150402.0,765.0,870.0,795.0,272.0,1.06
2015-04-07,2047.03,4861154.0,35926830.0,1278076420.0,6330917.0,433373161.0,1067.0,20150403.0,765.0,867.0,799.0,268.0,1.06
2015-04-08,2059.26,6518067.0,35925086.0,1286164640.0,6329887.0,436459915.0,1067.0,20150406.0,765.0,867.0,798.0,269.0,1.05
2015-04-09,2058.87,6045590.0,35927400.0,1285499571.0,6331506.0,435499940.0,1067.0,20150407.0,765.0,869.0,803.0,264.0,1.05
2015-04-10,2087.76,6414643.0,35931177.0,1303644134.0,6339616.0,442261804.0,1067.0,20150408.0,765.0,871.0,833.0,234.0,1.04
2015-04-13,2098.92,7020312.0,35940529.0,1310679791.0,6347361.0,444124392.0,1062.0,20150409.0,765.0,872.0,857.0,210.0,1.03
2015-04-14,2111.72,8051715.0,35957729.0,1318448528.0,6352081.0,447615191.0,1062.0,20150410.0,765.0,870.0,867.0,200.0,1.02
2015-04-15,2119.96,7378687.0,35913321.0,1322955333.0,6360639.0,446416780.0,1066.0,20150413.0,762.0,868.0,872.0,194.0,1.02
2015-04-16,2139.9,7320104.0,35914096.0,1335363965.0,6370315.0,451723299.0,1066.0,20150414.0,762.0,868.0,881.0,185.0,1.01
2015-04-17,2143.5,6344547.0,35915687.0,1338322786.0,6378119.0,452601396.0,1066.0,20150415.0,762.0,869.0,890.0,176.0,1.01
2015-04-20,2146.71,7095217.0,35921317.0,1340100490.0,6382929.0,452860540.0,1066.0,20150416.0,762.0,870.0,851.0,215.0,1.01
2015-04-21,2144.79,6925598.0,35982542.0,1338614031.0,6384923.0,452373086.0,1066.0,20150417.0,762.0,868.0,855.0,211.0,1.01
2015-04-22,2143.89,8537488.0,35985816.0,1338086371.0,6395868.0,454002804.0,1066.0,20150420.0,762.0,864.0,776.0,290.0,1.01
2015-04-23,2173.41,8225130.0,35986194.0,1356487315.0,6397339.0,460132984.0,1069.0,20150421.0,762.0,857.0,751.0,318.0,1.0
2015-04-24,2159.8,8265327.0,35990649.0,1346807972.0,6405400.0,457524978.0,1069.0,20150422.0,762.0,864.0,710.0,359.0,1.0
2015-04-27,2157.54,6196420.0,35992204.0,1345398326.0,6419210.0,455879965.0,1069.0,20150423.0,762.0,862.0,737.0,332.0,1.0
2015-04-28,2147.67,6144217.0,35994800.0,1339024328.0,6412609.0,452356993.0,1070.0,20150424.0,762.0,862.0,693.0,377.0,1.01
2015-04-29,2142.63,6700508.0,35995634.0,1336120380.0,6413533.0,452310234.0,1072.0,20150427.0,762.0,857.0,678.0,394.0,1.01
2015-04-30,2127.17,6171206.0,35999301.0,1327284545.0,6410793.0,450878237.0,1072.0,20150428.0,762.0,856.0,584.0,488.0,1.02
2015-05-04,2132.23,4729117.0,36005410.0,1330971659.0,6405463.0,453031331.0,1068.0,20150429.0,762.0,852.0,527.0,545.0,1.02
2015-05-06,2104.58,5673932.0,36013831.0,1313221989.0,6407561.0,447001486.0,1068.0,20150430.0,762.0,854.0,408.0,664.0,1.26
2015-05-07,2091.0,5464314.0,36016865.0,1304188946.0,6409122.0,444294402.0,1068.0,20150504.0,762.0,857.0,373.0,695.0,1.26
2015-05-08,2085.52,4760652.0,36163097.0,1300179697.0,6444706.0,440723694.0,1068.0,20150506.0,762.0,863.0,401.0,667.0,1.27
2015-05-11,2097.38,5040356.0,36163553.0,1307246123.0,6442622.0,441302625.0,1068.0,20150507.0,762.0,861.0,476.0,592.0,1.26
2015-05-12,2096.77,5016008.0,36158229.0,1305255568.0,6439348.0,441358575.0,1068.0,20150508.0,762.0,861.0,457.0,611.0,1.26
2015-05-13,2114.16,5001953.0,36198087.0,1315899886.0,6443224.0,443540522.0,1068.0,20150511.0,762.0,871.0,479.0,589.0,1.25
2015-05-14,2120.33,5117207.0,36205839.0,1320368108.0,6444197.0,445055068.0,1068.0,20150512.0,762.0,863.0,495.0,573.0,1.25
2015-05-15,2106.5,6152414.0,36215185.0,1311860888.0,6436668.0,441562440.0,1068.0,20150513.0,762.0,863.0,491.0,577.0,1.26
2015-05-18,2113.72,5853343.0,36252416.0,1316383345.0,6438212.0,442780247.0,1068.0,20150514.0,762.0,870.0,452.0,616.0,1.25
2015-05-19,2120.85,5758116.0,36253429.0,1320658615.0,6446086.0,444264862.0,1068.0,20150515.0,762.0,863.0,454.0,614.0,1.25
2015-05-20,2139.54,6080979.0,36253677.0,1332753717.0,6447126.0,449304106.0,1068.0,20150518.0,762.0,863.0,494.0,574.0,1.24
2015-05-21,2122.81,5683597.0,36255622.0,1322590770.0,6447080.0,445012172.0,1068.0,20150519.0,762.0,861.0,465.0,603.0,1.25
2015-05-22,2146.1,6084899.0,36297246.0,1336758600.0,6448584.0,450503388.0,1068.0,20150520.0,762.0,869.0,503.0,565.0,1.23
2015-05-26,2143.5,6664711.0,36314225.0,1335922314.0,6443564.0,449594413.0,1068.0,20150521.0,762.0,864.0,504.0,564.0,1.23
2015-05-27,2107.5,8038776.0,36317645.0,1313307991.0,6458879.0,439817291.0,1068.0,20150522.0,762.0,862.0,410.0,658.0,1.25
2015-05-28,2110.89,6847486.0,36326300.0,1315524158.0,6463745.0,440166539.0,1069.0,20150526.0,762.0,872.0,443.0,626.0,1.25
2015-05-29,2114.8,7898247.0,36329781.0,1318606946.0,6461159.0,441621821.0,1070.0,20150527.0,762.0,868.0,468.0,602.0,1.25
2015-06-01,2102.37,5897427.0,36329777.0,1310109641.0,6457024.0,438007487.0,1070.0,20150528.0,762.0,867.0,450.0,620.0,1.26
2015-06-02,2078.64,7029219.0,36330036.0,1294288903.0,6457212.0,432763573.0,1071.0,20150529.0,762.0,863.0,381.0,690.0,1.27
2015-06-03,2063.16,6612353.0,36330769.0,1285026880.0,6460413.0,429817294.0,1071.0,20150601.0,762.0,865.0,353.0,718.0,1.28
