³¯Â¥,USD,EUR,CNY,JPY,GBP
2012-06-13,1170.5,1464.47,183.74,1470.2,1823.17
2012-06-14,1167.8,1467.28,183.36,1470.13,1811.49
2012-06-15,1166.8,1473.55,183.16,1468.97,1814.08
2012-06-18,1164.0,1480.72,182.86,1471.93,1829.46
2012-06-19,1158.4,1458.31,182.22,1464.75,1816.43
2012-06-20,1158.2,1469.0,182.26,1465.24,1821.04
2012-06-21,1152.7,1462.55,181.25,1450.58,1811.24
2012-06-22,1150.1,1443.2,180.69,1433.77,1793.93
2012-06-25,1157.2,1451.3,181.81,1437.34,1804.07
2012-06-26,1160.8,1451.64,182.42,1457.28,1807.31
2012-06-27,1159.9,1448.95,182.29,1458.81,1813.39
2012-06-28,1157.1,1443.37,182.02,1451.73,1801.6
2012-06-29,1153.8,1435.04,181.49,1453.79,1789.6
2012-07-02,1151.9,1458.08,181.3,1441.86,1806.87
2012-07-03,1143.7,1438.6,180.15,1439.34,1794.52
2012-07-04,1141.6,1438.99,179.71,1430.22,1790.6
2012-07-05,1135.3,1421.91,178.85,1420.46,1770.1
2012-07-06,1136.5,1407.95,178.81,1422.23,1763.73
2012-07-09,1138.4,1397.84,178.87,1429.34,1762.7
2012-07-10,1142.4,1407.49,179.3,1435.63,1773.86
2012-07-11,1143.1,1400.35,179.57,1439.58,1773.58
2012-07-12,1144.1,1400.95,179.65,1436.5,1774.16
2012-07-13,1145.8,1398.68,179.78,1444.62,1768.14
2012-07-16,1151.4,1410.58,180.49,1454.43,1794.23
2012-07-17,1147.6,1408.11,179.91,1456.07,1793.53
2012-07-18,1143.5,1405.08,179.43,1444.73,1789.75
2012-07-19,1140.2,1399.94,179.01,1447.51,1784.36
2012-07-20,1138.6,1397.8,178.66,1446.3,1789.59
2012-07-23,1140.7,1382.93,178.97,1453.86,1780.29
2012-07-24,1146.9,1389.64,179.59,1464.75,1779.07
2012-07-25,1148.1,1385.58,179.78,1468.91,1780.47
2012-07-26,1150.9,1397.94,180.15,1472.96,1783.09
2012-07-27,1147.2,1408.76,179.69,1465.98,1799.96
2012-07-30,1139.9,1402.87,178.64,1451.45,1792.89
2012-07-31,1136.2,1393.09,178.1,1453.59,1785.03
2012-08-01,1133.2,1393.33,178.12,1450.59,1775.61
2012-08-02,1127.6,1379.84,177.05,1438.08,1752.91
2012-08-03,1130.4,1376.43,177.53,1444.6,1753.42
2012-08-06,1135.6,1406.89,178.2,1444.51,1775.45
2012-08-07,1126.5,1395.9,176.73,1439.8,1756.5
2012-08-08,1127.3,1396.67,177.06,1433.22,1760.67
2012-08-09,1128.0,1395.67,177.3,1438.23,1767.29
2012-08-10,1126.2,1385.28,177.09,1432.64,1760.42
2012-08-13,1128.1,1385.81,177.36,1441.39,1768.01
2012-08-14,1131.2,1395.05,177.81,1444.05,1773.89
2012-08-16,1129.3,1387.23,177.5,1429.31,1770.46
2012-08-17,1133.1,1400.28,177.99,1428.52,1783.16
2012-08-20,1133.3,1398.21,178.24,1425.18,1778.2
2012-08-21,1135.5,1402.8,178.56,1430.1,1784.04
2012-08-22,1132.5,1411.6,178.18,1428.39,1786.52
2012-08-23,1133.5,1421.64,178.46,1442.39,1800.45
2012-08-24,1130.8,1420.28,177.97,1439.41,1793.0
2012-08-27,1133.7,1419.39,178.4,1440.08,1792.89
2012-08-28,1135.6,1419.95,178.64,1442.12,1793.28
2012-08-29,1137.2,1428.78,179.0,1446.64,1799.28
2012-08-30,1134.0,1421.24,178.54,1440.55,1795.58
2012-08-31,1134.6,1419.55,178.68,1443.97,1791.48
2012-09-03,1134.4,1426.34,178.69,1448.6,1800.24
2012-09-04,1131.8,1424.14,178.5,1445.28,1797.3
2012-09-05,1131.8,1421.54,178.32,1442.98,1795.94
2012-09-06,1135.0,1429.7,178.76,1447.24,1804.93
2012-09-07,1134.6,1432.89,178.88,1438.02,1807.25
2012-09-10,1130.5,1446.76,178.23,1445.37,1809.87
2012-09-11,1128.6,1440.26,178.07,1442.3,1805.14
2012-09-12,1129.3,1451.72,178.26,1452.2,1814.79
2012-09-13,1126.2,1452.63,178.01,1446.35,1813.86
2012-09-14,1127.8,1465.52,178.18,1453.63,1821.62
2012-09-17,1120.4,1468.9,177.42,1430.18,1817.4
2012-09-18,1115.0,1462.1,176.49,1416.23,1811.65
2012-09-19,1117.7,1457.7,176.88,1418.13,1815.31
2012-09-20,1117.1,1457.76,177.06,1425.05,1812.55
2012-09-21,1118.2,1450.75,177.39,1428.46,1813.55
2012-09-24,1119.4,1452.37,177.53,1432.65,1817.74
2012-09-25,1119.8,1448.24,177.48,1438.41,1816.82
2012-09-26,1118.6,1442.77,177.38,1437.97,1811.01
2012-09-27,1120.7,1443.01,177.83,1442.34,1812.17
2012-09-28,1118.6,1444.28,177.49,1441.12,1815.66
2012-10-02,1112.9,1434.86,177.09,1426.06,1795.39
2012-10-04,1112.7,1437.83,177.05,1417.81,1791.5
2012-10-05,1113.3,1449.41,177.15,1417.67,1802.21
2012-10-08,1110.6,1445.5,176.72,1410.73,1791.9
2012-10-09,1111.3,1441.13,176.74,1419.1,1781.19
2012-10-10,1110.6,1429.73,176.63,1418.93,1776.68
2012-10-11,1114.3,1432.71,177.34,1426.4,1783.77
2012-10-12,1115.4,1442.16,177.7,1422.98,1789.55
2012-10-15,1111.1,1438.6,177.29,1416.32,1785.93
2012-10-16,1112.1,1440.56,177.36,1412.73,1787.31
2012-10-17,1107.1,1449.53,176.74,1403.7,1783.98
2012-10-18,1105.0,1448.66,176.67,1396.61,1783.08
2012-10-19,1104.8,1444.53,176.76,1392.66,1774.03
2012-10-22,1105.3,1439.43,176.74,1394.79,1768.7
2012-10-23,1105.1,1443.98,176.69,1382.67,1770.15
2012-10-24,1102.3,1430.68,176.43,1380.64,1757.89
2012-10-25,1103.7,1430.95,176.65,1382.22,1769.73
2012-10-26,1101.4,1424.83,176.46,1371.61,1775.24
2012-10-29,1096.5,1417.61,175.48,1376.04,1763.61
2012-10-30,1095.9,1413.98,175.52,1373.91,1757.06
2012-10-31,1094.1,1418.34,175.32,1374.5,1759.86
2012-11-01,1090.6,1413.47,174.85,1366.32,1759.19
2012-11-02,1090.9,1412.33,174.79,1360.65,1759.68
2012-11-05,1091.2,1399.63,174.83,1355.61,1748.1
2012-11-06,1091.7,1396.88,174.8,1360.29,1744.59
2012-11-07,1091.5,1398.32,174.76,1357.92,1745.58
2012-11-08,1087.1,1388.12,174.11,1359.47,1737.46
2012-11-09,1088.2,1386.69,174.31,1368.98,1738.51
2012-11-12,1089.6,1386.03,174.47,1371.51,1732.79
2012-11-13,1088.4,1382.98,174.73,1368.2,1727.56
2012-11-14,1090.3,1385.06,175.12,1372.31,1730.47
2012-11-15,1087.3,1384.84,174.66,1356.07,1722.72
2012-11-16,1086.7,1389.02,174.34,1339.29,1723.83
2012-11-19,1089.3,1387.93,174.69,1338.45,1730.9
2012-11-20,1086.9,1389.55,174.34,1336.49,1728.71
2012-11-21,1083.0,1387.59,173.76,1326.23,1724.57
2012-11-22,1083.2,1391.1,173.86,1312.65,1728.46
2012-11-23,1084.1,1396.43,174.04,1314.62,1728.11
2012-11-26,1086.3,1409.31,174.4,1318.33,1741.83
2012-11-27,1084.9,1409.07,174.27,1322.4,1738.93
2012-11-28,1084.1,1402.72,174.23,1320.14,1736.35
2012-11-29,1085.4,1405.48,174.29,1322.29,1738.32
2012-11-30,1084.7,1407.34,174.16,1320.55,1739.64
2012-12-03,1083.2,1407.89,173.96,1314.64,1735.72
2012-12-04,1083.5,1414.78,173.98,1318.05,1743.89
2012-12-05,1083.7,1418.83,174.07,1322.88,1744.38
2012-12-06,1082.5,1414.99,173.89,1313.47,1741.96
2012-12-07,1082.7,1403.61,173.84,1313.96,1737.46
2012-12-10,1082.6,1397.04,173.77,1312.0,1735.57
2012-12-11,1079.4,1396.58,173.26,1310.51,1734.97
2012-12-12,1077.3,1401.24,172.46,1304.87,1735.91
2012-12-13,1075.7,1405.51,172.08,1292.91,1735.7
2012-12-14,1072.3,1402.14,172.06,1282.35,1727.53
2012-12-15,1072.3,1403.58,172.18,1276.93,1727.73
2012-12-17,1073.9,1415.45,172.06,1276.93,1737.84
2012-12-18,1072.9,1412.15,172.03,1279.24,1738.15
2012-12-20,1071.8,1415.1,172.03,1273.68,1741.25
2012-12-21,1073.4,1421.72,172.29,1272.78,1747.07
2012-12-24,1075.4,1417.16,172.66,1274.62,1737.04
2012-12-26,1074.8,1416.69,172.41,1265.59,1733.87
2012-12-27,1073.8,1419.72,172.21,1255.1,1732.36
2012-12-28,1072.5,1419.56,171.99,1241.89,1727.05
2012-12-31,1071.1,1416.26,171.88,1247.5,1730.95
2013-01-02,1071.1,1412.94,171.92,1236.05,1739.68
2013-01-03,1064.7,1403.75,170.89,1218.96,1730.4
2013-01-04,1063.8,1387.41,170.75,1216.33,1711.44
2013-01-07,1064.1,1391.04,170.79,1205.78,1709.96
2013-01-08,1063.4,1395.61,170.7,1216.01,1714.25
2013-01-09,1063.2,1390.72,170.82,1222.14,1707.55
2013-01-10,1062.1,1386.78,170.59,1206.25,1701.32
2013-01-11,1061.0,1407.68,170.48,1193.41,1714.89
2013-01-14,1056.5,1411.33,169.96,1180.58,1703.29
2013-01-15,1056.1,1412.53,169.81,1180.53,1697.63
2013-01-16,1055.4,1403.47,169.85,1188.05,1695.24
2013-01-17,1058.9,1407.33,170.34,1195.01,1694.29
2013-01-18,1058.2,1415.5,170.24,1174.93,1692.33
2013-01-21,1056.1,1406.46,169.92,1171.36,1674.29
2013-01-22,1060.0,1411.5,170.38,1181.12,1678.14
2013-01-23,1064.4,1417.99,171.13,1198.78,1686.06
2013-01-24,1065.4,1417.94,171.34,1204.11,1686.53
2013-01-25,1068.4,1429.15,171.82,1182.64,1686.79
2013-01-28,1071.8,1442.8,172.3,1176.77,1690.6
2013-01-29,1082.5,1455.8,173.96,1194.09,1698.98
2013-01-30,1088.0,1467.55,174.8,1198.7,1714.25
2013-01-31,1082.7,1469.28,174.05,1188.47,1710.61
2013-02-01,1088.9,1479.38,175.1,1186.04,1726.83
2013-02-04,1092.9,1491.64,175.5,1177.69,1716.45
2013-02-05,1089.0,1470.64,174.72,1181.26,1715.67
2013-02-06,1086.8,1475.82,174.46,1160.86,1701.93
2013-02-07,1088.8,1472.0,174.72,1163.19,1705.44
2013-02-08,1089.3,1459.12,174.78,1163.28,1711.67
2013-02-12,1093.8,1466.73,175.5,1160.1,1713.22
2013-02-13,1094.2,1471.86,175.56,1173.09,1715.27
2013-02-14,1086.4,1460.83,174.31,1164.98,1687.94
2013-02-15,1084.7,1449.16,174.04,1167.73,1680.47
2013-02-18,1079.0,1440.52,173.12,1149.95,1672.02
2013-02-19,1082.6,1445.54,173.42,1153.17,1675.11
2013-02-20,1081.4,1447.83,173.18,1155.96,1668.28
2013-02-21,1077.8,1432.02,172.79,1150.51,1642.19
2013-02-22,1084.1,1430.09,173.72,1165.07,1653.74
2013-02-25,1086.4,1432.74,174.24,1153.66,1641.22
2013-02-26,1087.4,1420.96,174.43,1177.41,1649.48
2013-02-27,1088.0,1421.53,174.65,1182.09,1645.98
2013-02-28,1085.4,1425.78,174.3,1176.2,1645.52
2013-03-04,1081.9,1408.47,173.86,1156.43,1626.15
2013-03-05,1091.4,1421.28,175.32,1167.65,1649.76
2013-03-06,1087.0,1418.26,174.73,1164.43,1644.79
2013-03-07,1083.6,1406.46,174.27,1153.38,1624.48
2013-03-08,1086.4,1423.46,174.66,1144.54,1631.34
2013-03-11,1090.3,1415.97,175.44,1133.31,1625.58
2013-03-12,1098.3,1431.69,176.63,1137.13,1637.35
2013-03-13,1095.0,1426.46,176.15,1141.46,1631.11
2013-03-14,1097.5,1422.41,176.62,1142.4,1638.18
2013-03-15,1105.0,1437.88,177.78,1149.84,1666.78
2013-03-18,1109.9,1432.99,178.63,1169.18,1678.0
2013-03-19,1114.8,1442.83,179.35,1168.98,1682.73
2013-03-20,1110.2,1427.88,178.61,1167.83,1676.01
2013-03-21,1117.5,1445.21,179.9,1163.03,1686.53
2013-03-22,1116.2,1440.07,179.62,1174.45,1694.34
2013-03-25,1117.2,1449.4,179.84,1180.04,1702.17
2013-03-26,1112.5,1430.68,179.13,1181.44,1688.27
2013-03-27,1107.9,1425.04,178.38,1170.89,1679.85
2013-03-28,1109.2,1417.39,178.5,1175.44,1678.39
2013-03-29,1112.1,1425.21,178.95,1180.13,1690.11
2013-04-01,1112.5,1424.83,179.12,1179.18,1690.78
2013-04-02,1115.5,1433.03,179.69,1196.82,1698.46
2013-04-03,1112.8,1427.05,179.52,1191.63,1681.16
2013-04-04,1120.6,1439.19,180.71,1205.4,1695.86
2013-04-05,1123.8,1452.9,181.21,1166.31,1711.66
2013-04-08,1127.1,1464.44,181.75,1143.05,1729.65
2013-04-09,1138.3,1481.78,183.5,1142.64,1736.76
2013-04-10,1138.9,1490.02,183.62,1148.08,1744.79
2013-04-11,1138.3,1486.9,183.77,1141.15,1743.76
2013-04-12,1129.0,1480.18,182.2,1132.23,1737.47
2013-04-15,1131.1,1482.02,182.67,1149.67,1736.46
2013-04-16,1124.7,1468.01,181.79,1158.35,1720.34
2013-04-17,1119.6,1476.02,181.08,1146.25,1720.6
2013-04-18,1115.3,1453.79,180.69,1136.61,1699.77
2013-04-19,1122.0,1464.71,181.52,1141.69,1714.98
2013-04-22,1118.5,1461.04,181.06,1120.18,1703.08
2013-04-23,1121.7,1465.39,181.43,1128.98,1715.58
2013-04-24,1120.2,1456.71,181.28,1126.34,1707.02
2013-04-25,1119.2,1456.58,181.14,1124.71,1709.07
2013-04-26,1113.9,1448.74,180.5,1121.02,1718.8
2013-04-29,1109.2,1446.45,179.92,1132.47,1717.32
2013-04-30,1108.1,1451.28,179.74,1132.04,1716.83
2013-05-02,1102.2,1452.75,178.78,1132.73,1716.13
2013-05-03,1099.7,1436.92,178.64,1122.43,1708.27
2013-05-06,1099.9,1442.46,178.68,1109.44,1711.94
2013-05-07,1094.0,1430.3,177.4,1101.16,1699.97
2013-05-08,1094.0,1430.68,177.77,1107.29,1693.57
2013-05-09,1087.7,1431.14,177.12,1099.58,1690.12
2013-05-10,1087.0,1417.12,177.3,1080.46,1679.58
2013-05-13,1102.6,1430.24,179.53,1081.94,1692.99
2013-05-14,1114.6,1446.64,181.34,1094.62,1705.51
2013-05-15,1109.4,1434.73,180.6,1084.83,1688.34
2013-05-16,1113.6,1433.87,181.19,1088.72,1695.46
2013-05-20,1114.3,1429.7,181.45,1083.37,1690.34
2013-05-21,1118.1,1441.4,182.13,1094.03,1706.72
2013-05-22,1112.9,1437.2,181.38,1086.45,1686.43
2013-05-23,1112.4,1428.82,181.44,1078.12,1673.11
2013-05-24,1123.7,1452.83,183.19,1100.53,1696.96
2013-05-25,1128.0,1454.36,183.36,1102.43,1697.77
2013-05-27,1128.0,1459.35,183.97,1113.63,1706.78
2013-05-28,1125.1,1455.2,183.81,1112.53,1700.14
2013-05-29,1125.5,1446.1,183.86,1100.14,1691.29
2013-05-30,1131.0,1463.4,184.6,1118.42,1710.02
2013-05-31,1128.3,1471.42,184.03,1116.58,1718.4
2013-06-03,1126.6,1463.96,183.64,1120.21,1712.71
2013-06-04,1128.1,1473.98,183.98,1131.55,1727.63
2013-06-05,1121.8,1467.54,183.04,1119.39,1717.42
2013-06-07,1119.2,1482.32,182.39,1151.32,1746.46
2013-06-10,1111.4,1468.1,181.2,1130.33,1726.73
2013-06-11,1123.6,1489.28,183.19,1136.67,1749.28
2013-06-12,1133.7,1509.46,184.84,1178.48,1773.39
2013-06-13,1131.2,1509.02,184.43,1181.22,1773.78
2013-06-14,1134.8,1516.38,184.99,1188.27,1782.71
2013-06-17,1128.2,1505.86,184.02,1197.09,1773.93
2013-06-18,1128.0,1507.23,184.16,1191.95,1772.88
2013-06-19,1129.9,1512.77,184.37,1182.21,1766.43
2013-06-20,1133.0,1505.08,184.92,1172.57,1753.49
2013-06-21,1144.6,1515.34,186.78,1179.33,1776.3
2013-06-24,1155.6,1514.47,188.41,1174.51,1777.95
2013-06-25,1157.1,1519.21,188.3,1186.71,1787.55
2013-06-26,1159.1,1515.87,188.62,1179.99,1786.23
2013-06-27,1153.4,1501.03,187.64,1179.41,1767.3
2013-06-28,1149.7,1498.23,186.97,1167.15,1753.81
2013-07-01,1145.3,1490.26,186.6,1152.27,1741.66
2013-07-02,1136.9,1485.93,185.38,1140.89,1729.74
2013-07-03,1132.9,1470.11,184.72,1123.91,1716.23
2013-07-04,1140.6,1483.86,186.04,1140.26,1742.21
2013-07-05,1140.2,1471.2,186.13,1137.19,1714.18
2013-07-08,1141.7,1464.17,186.17,1125.66,1698.22
2013-07-09,1151.4,1481.45,187.71,1141.53,1721.29
2013-07-10,1144.7,1463.1,186.75,1131.97,1700.68
2013-07-11,1138.8,1496.44,185.65,1151.76,1726.14
2013-07-12,1124.9,1473.28,183.35,1136.72,1707.54
2013-07-15,1122.3,1465.78,182.86,1130.84,1694.79
2013-07-16,1122.6,1466.23,182.91,1123.16,1694.9
2013-07-17,1119.0,1471.26,182.4,1127.85,1693.66
2013-07-18,1118.1,1466.78,182.24,1121.63,1700.69
2013-07-19,1122.3,1471.34,182.75,1115.72,1708.37
2013-07-22,1123.5,1476.9,183.04,1118.02,1715.47
2013-07-23,1118.5,1474.69,182.14,1124.4,1718.02
2013-07-24,1116.5,1476.29,181.92,1122.22,1716.4
2013-07-25,1114.1,1470.11,181.57,1110.82,1706.47
2013-07-26,1117.3,1483.77,182.13,1125.74,1719.3
2013-07-29,1111.7,1477.28,181.31,1134.79,1711.35
2013-07-30,1109.4,1471.12,180.91,1132.91,1701.99
2013-07-31,1113.6,1476.74,181.61,1135.4,1696.85
2013-08-01,1119.6,1488.84,182.68,1144.38,1699.83
2013-08-02,1121.4,1481.37,182.92,1127.21,1695.28
2013-08-05,1125.4,1494.08,183.61,1137.17,1719.89
2013-08-06,1116.3,1479.99,182.26,1135.84,1713.3
2013-08-07,1114.2,1482.89,182.01,1141.6,1710.69
2013-08-08,1117.3,1490.09,182.59,1157.94,1730.75
2013-08-09,1113.6,1490.16,181.92,1151.25,1730.26
2013-08-12,1111.8,1482.92,181.61,1154.28,1725.07
2013-08-13,1113.0,1479.29,181.79,1144.59,1720.03
2013-08-14,1116.5,1480.93,182.38,1136.21,1724.66
2013-08-16,1119.5,1494.25,183.15,1151.22,1750.62
2013-08-19,1115.0,1485.63,182.34,1141.02,1741.69
2013-08-20,1113.7,1485.29,181.89,1140.62,1743.11
2013-08-21,1121.9,1505.7,183.18,1152.56,1757.34
2013-08-22,1118.1,1492.66,182.59,1144.3,1747.53
2013-08-23,1124.3,1502.74,183.68,1139.28,1754.02
2013-08-26,1118.2,1496.1,182.68,1131.9,1741.54
2013-08-27,1113.0,1488.64,181.83,1131.16,1734.0
2013-08-28,1115.8,1494.39,182.27,1149.18,1735.01
2013-08-29,1117.0,1490.19,182.51,1143.47,1734.81
2013-08-30,1110.9,1470.61,181.51,1129.19,1722.17
2013-09-02,1109.6,1465.12,181.32,1127.93,1721.27
2013-09-03,1104.1,1455.98,180.42,1109.04,1716.16
2013-09-04,1095.9,1443.3,179.05,1099.58,1705.33
2013-09-05,1099.8,1451.74,179.7,1101.89,1718.38
2013-09-06,1093.8,1435.07,178.73,1091.83,1705.02
2013-09-09,1095.4,1442.97,178.97,1096.17,1712.11
2013-09-10,1088.2,1442.19,177.78,1091.8,1708.15
2013-09-11,1084.9,1439.12,177.27,1080.52,1706.49
2013-09-12,1087.1,1446.71,177.67,1087.92,1719.57
2013-09-13,1083.2,1440.39,177.05,1087.66,1711.73
2013-09-16,1085.3,1451.05,177.37,1097.43,1730.08
2013-09-17,1082.2,1443.28,176.82,1092.03,1720.64
2013-09-23,1085.2,1468.49,177.29,1092.85,1737.73
2013-09-24,1075.9,1452.03,175.77,1089.24,1725.96
2013-09-25,1074.9,1448.21,175.61,1088.45,1719.57
2013-09-26,1076.8,1455.94,175.95,1093.14,1730.74
2013-09-27,1074.4,1449.04,175.52,1085.53,1723.12
2013-09-30,1075.6,1451.31,175.75,1098.67,1738.17
2013-10-01,1075.2,1453.67,175.64,1093.46,1740.32
2013-10-02,1074.5,1452.99,175.53,1095.81,1739.99
2013-10-04,1074.6,1464.52,175.55,1105.56,1736.93
2013-10-07,1071.6,1454.05,175.06,1102.3,1718.69
2013-10-08,1070.5,1453.42,174.88,1106.69,1722.43
2013-10-10,1073.6,1451.19,175.39,1101.02,1712.71
2013-10-11,1075.7,1455.1,175.89,1095.81,1718.38
2013-10-14,1070.5,1451.22,174.9,1089.18,1709.27
2013-10-15,1072.3,1453.72,175.56,1086.59,1712.36
2013-10-16,1067.9,1444.66,174.99,1086.92,1708.0
2013-10-17,1067.1,1443.15,174.94,1078.75,1701.76
2013-10-18,1064.4,1454.93,174.54,1085.85,1719.64
2013-10-21,1061.4,1452.58,174.09,1084.56,1716.6
2013-10-22,1062.0,1452.02,174.31,1081.69,1713.7
2013-10-23,1061.7,1463.02,174.26,1081.93,1723.67
2013-10-24,1056.5,1455.54,173.67,1085.09,1707.73
2013-10-25,1057.2,1458.62,173.82,1085.59,1712.51
2013-10-28,1062.3,1466.98,174.61,1089.59,1718.64
2013-10-29,1061.4,1463.35,174.41,1086.66,1713.26
2013-10-30,1060.9,1458.47,174.2,1080.9,1702.96
2013-10-31,1061.4,1456.61,174.18,1077.51,1701.11
2013-11-01,1059.9,1440.19,173.91,1077.9,1700.45
2013-11-04,1062.6,1433.61,174.21,1076.32,1691.87
2013-11-05,1062.1,1435.16,174.14,1076.96,1696.07
2013-11-06,1062.0,1430.94,174.19,1077.84,1704.4
2013-11-07,1062.0,1435.19,174.31,1076.42,1707.8
2013-11-08,1060.7,1423.14,174.15,1080.69,1707.09
2013-11-11,1063.5,1419.56,174.61,1072.18,1702.03
2013-11-12,1068.5,1432.38,175.41,1077.28,1707.89
2013-11-13,1070.9,1438.54,175.79,1074.82,1702.09
2013-11-14,1072.9,1446.48,176.09,1080.63,1721.25
2013-11-15,1067.3,1436.16,175.19,1066.66,1714.4
2013-11-18,1066.7,1438.6,175.09,1063.3,1718.88
2013-11-19,1060.7,1432.37,174.11,1061.6,1708.79
2013-11-20,1055.8,1429.45,173.28,1054.11,1701.47
2013-11-21,1056.3,1419.24,173.37,1055.56,1700.64
2013-11-22,1061.9,1431.18,174.28,1049.57,1719.85
2013-11-25,1061.6,1438.79,174.21,1048.18,1723.72
2013-11-26,1060.6,1434.25,174.08,1044.57,1714.14
2013-11-27,1060.3,1438.72,174.03,1046.49,1719.17
2013-11-28,1060.9,1440.17,174.13,1037.76,1727.68
2013-11-29,1062.1,1444.83,174.33,1038.17,1735.58
2013-12-02,1058.9,1438.41,173.78,1032.42,1733.84
2013-12-03,1057.7,1432.23,173.59,1027.44,1729.82
2013-12-04,1061.3,1442.31,174.2,1036.38,1739.1
2013-12-05,1061.2,1442.17,174.21,1036.94,1738.03
2013-12-06,1060.7,1450.19,174.13,1043.53,1732.76
2013-12-09,1058.2,1450.95,174.0,1025.88,1729.73
2013-12-10,1053.1,1446.54,173.43,1019.46,1729.61
2013-12-11,1052.5,1448.45,173.37,1023.29,1731.31
2013-12-12,1051.9,1450.25,173.25,1026.79,1723.06
2013-12-13,1053.5,1448.35,173.52,1017.48,1721.74
2013-12-16,1053.1,1446.85,173.46,1020.25,1717.18
2013-12-17,1052.6,1448.48,173.37,1021.35,1715.53
2013-12-18,1051.5,1447.92,173.2,1025.15,1710.95
2013-12-19,1052.1,1438.22,173.28,1008.63,1722.92
2013-12-20,1058.1,1444.84,174.28,1015.01,1731.37
2013-12-21,1061.9,1445.78,174.37,1016.15,1731.61
2013-12-23,1061.9,1452.25,174.9,1020.57,1733.55
2013-12-24,1061.0,1453.09,174.79,1018.53,1734.58
2013-12-26,1060.4,1450.57,174.65,1015.27,1733.97
2013-12-27,1059.4,1450.58,174.4,1010.68,1738.69
2013-12-30,1055.6,1451.56,173.94,1001.9,1740.63
2013-12-31,1055.3,1456.26,174.09,1004.66,1740.66
2014-01-02,1055.3,1452.99,174.32,1001.52,1749.9
2014-01-03,1050.4,1435.48,173.6,1002.43,1727.75
2014-01-06,1054.1,1432.89,174.19,1005.2,1729.57
2014-01-07,1062.2,1447.67,175.49,1018.99,1743.07
2014-01-08,1067.9,1453.95,176.48,1020.69,1751.36
2014-01-09,1066.0,1447.41,176.16,1016.69,1752.98
2014-01-10,1064.8,1448.66,175.85,1015.74,1754.1
2014-01-13,1062.8,1452.32,175.61,1021.14,1752.24
2014-01-14,1056.5,1444.13,174.82,1025.33,1731.08
2014-01-15,1058.4,1447.52,175.2,1015.35,1740.01
2014-01-16,1062.5,1445.53,175.74,1016.07,1738.89
2014-01-17,1064.2,1449.28,175.73,1020.13,1740.29
2014-01-20,1061.0,1435.43,175.36,1017.65,1742.16
2014-01-21,1063.9,1442.22,175.77,1021.21,1747.99
2014-01-22,1064.2,1442.84,175.88,1020.52,1753.32
2014-01-23,1068.4,1447.25,176.56,1022.2,1770.02
2014-01-24,1071.9,1468.07,177.12,1037.66,1783.53
2014-01-27,1077.2,1474.09,178.08,1056.54,1774.96
2014-01-28,1084.1,1482.29,179.25,1056.22,1797.22
2014-01-29,1079.2,1473.59,178.36,1043.71,1787.69
2014-02-03,1071.1,1445.07,176.72,1048.2,1759.71
2014-02-04,1082.2,1463.78,178.55,1070.95,1764.8
2014-02-05,1086.1,1467.59,179.2,1068.21,1773.11
2014-02-06,1079.5,1460.67,178.11,1063.28,1761.2
2014-02-07,1076.4,1462.83,177.6,1054.83,1756.85
2014-02-10,1075.1,1464.72,177.31,1048.01,1764.13
2014-02-11,1071.9,1462.5,176.9,1048.42,1758.56
2014-02-12,1072.0,1461.89,176.88,1044.99,1763.28
2014-02-13,1064.7,1447.35,175.62,1038.63,1768.63
2014-02-14,1063.9,1455.31,175.46,1041.0,1772.09
2014-02-17,1061.9,1455.07,175.03,1043.48,1779.48
2014-02-18,1060.5,1453.63,174.88,1040.01,1773.05
2014-02-19,1064.1,1464.31,175.38,1039.31,1774.87
2014-02-20,1067.1,1465.56,175.61,1042.75,1779.82
2014-02-21,1071.9,1470.65,176.2,1047.24,1785.25
2014-02-24,1073.1,1474.49,176.16,1046.31,1784.78
2014-02-25,1076.3,1477.98,176.49,1050.0,1792.47
2014-02-26,1070.6,1471.65,174.8,1047.25,1785.33
2014-02-27,1069.9,1463.89,174.68,1045.08,1783.04
2014-02-28,1067.7,1463.6,174.22,1044.82,1781.99
2014-03-03,1066.2,1468.8,173.51,1051.06,1785.03
2014-03-04,1071.9,1472.36,174.94,1056.84,1786.27
2014-03-05,1072.0,1472.77,174.82,1048.67,1786.6
2014-03-06,1070.6,1470.31,174.82,1046.07,1789.67
2014-03-07,1067.4,1479.9,174.97,1035.71,1787.25
2014-03-10,1062.6,1474.73,173.91,1029.8,1777.09
2014-03-11,1065.9,1479.26,173.68,1032.05,1774.08
2014-03-12,1064.8,1475.28,173.34,1033.94,1769.54
2014-03-13,1069.2,1486.67,174.1,1040.74,1777.55
2014-03-14,1067.4,1480.27,173.8,1048.37,1774.29
2014-03-17,1072.0,1490.99,174.2,1057.72,1783.38
2014-03-18,1069.9,1489.89,173.66,1050.47,1779.94
2014-03-19,1067.9,1487.85,172.87,1052.95,1772.13
2014-03-20,1070.7,1480.03,173.01,1045.5,1770.72
2014-03-21,1075.3,1481.76,173.24,1050.15,1774.78
2014-03-24,1080.3,1490.06,174.33,1057.25,1781.14
2014-03-25,1079.7,1493.87,174.65,1056.2,1781.13
2014-03-26,1078.2,1490.83,174.34,1054.06,1782.7
2014-03-27,1075.0,1481.51,173.3,1053.3,1781.92
2014-03-28,1072.8,1473.97,172.81,1049.55,1781.6
